id,cate,title,lead,time,tag 
558443,Thế giới,Tiết lộ chiến dịch phản gián chống ông Trump của FBI,"Hãng thông tấn Fox vừa công bố các tài liệu mới nhận, hé lộ việc Cục điều tra liên bang Mỹ (FBI) từng xúc tiến chiến dịch phản gián bí mật chống Tổng thống Donald Trump hồi ông còn vận động tranh cử.",13-08-2019,"['FBI', 'Robert Mueller', 'Donald Trump', 'Mỹ']"
626354,Thế giới,"Anh xét nghiệm, chữa miễn phí cho mọi người nhiễm Covid-19","Anh không thu phí chẩn đoán hay chữa trị Covid-19 với tất cả mọi người, gồm cả những người sống ở Anh trái phép.",23-03-2020,"['COVID-19', 'Anh', 'virus corona']"
626364,Thế giới,Người Vũ Hán chia sẻ trải nghiệm sau khi tiêm thử vắc xin ngừa Covid-19,"108 người sống tại Vũ Hán, ở độ tuổi từ 31 - 60 đã được lựa chọn để tiêm thử vắc xin ngừa Covid-19.",23-03-2020,"['Vũ Hán', 'COVID-19', 'Trung Quốc', 'virus corona']"
624890,Thế giới,Cảnh báo hậu quả tai hại khi Anh hết giấy vệ sinh do Covid-19,Các công ty cung cấp nước của Anh cảnh báo người dân không vứt giấy ướt và giấy lau bếp xuống cống nếu hết sạch giấy vệ sinh khi cuộc khủng hoảng vì virus corona diễn ra.,18-03-2020,"['virus corona', 'cảnh báo', 'COVID-19']"
559900,Thế giới,Ông Trump cảnh báo Trung Quốc về thương chiến,"Tổng thống Mỹ Donald Trump cảnh báo, nếu Bắc Kinh dùng vũ lực xử lý vấn đề biểu tình ở Hong Kong, chiến tranh thương mại Mỹ - Trung có thể chịu ảnh hưởng tiêu cực.",19-08-2019,"['thương chiến', 'Huawei', 'Donald Trump', 'chiến tranh thương mại', 'Mỹ', 'Trung Quốc']"
625516,Thế giới,Bức ảnh chụp giữa đại dịch Covid-19 khiến dân Anh vừa đau buồn vừa phẫn nộ,"Bức ảnh chụp một vị khách lớn tuổi bất lực cúi nhìn mảnh giấy kê các món đồ cần mua giữa những kệ hàng trống trơn trong siêu thị giữa đại dịch Covid-19 đang ""gây bão"" trên các diễn đàn và mạng xã hội Anh.",19-03-2020,"['Anh', 'COVID-19', 'virus corona']"
626334,Thế giới,"Bạo loạn dữ dội trong nhà tù Colombia vì Covid-19, hơn trăm người thương vong",Ít nhất 23 người đã thiệt mạng và 83 người khác bị thương trong một vụ bạo loạn đẫm máu vì dịch Covid-19 tại nhà tù La Modelo ở thủ đô Bogota của Colombia.,23-03-2020,"['virus corona', 'COVID-19', 'Colombia']"
624191,Thế giới,"Dân Italia hát, nhảy tỏ rõ lạc quan quét sạch Covid-19","Nhiều người dân Italia đã tham gia hát, nhảy tập thể từ ban công nhà riêng để giữ vững tinh thần lạc quan trong lúc chính phủ áp lệnh phong tỏa cả đất nước để chống đại dịch Covid-19.",14-03-2020,"['COVID-19', 'Italia', 'virus corona']"
627561,Thế giới,"Trốn phong toả, đôi tình nhân suýt chết rét trong núi ở Tây Ban Nha",Ý tưởng lãng mạn đã mau chóng biến thành cơn ác mộng với một cặp đôi trốn lệnh phong toả ở Tây Ban Nha.,24-03-2020,"['virus corona', 'phong toả', 'COVID-19']"
519500,Thế giới,Hé lộ 'thủ phạm' khiến Boeing 737 Max 8 gặp nạn thảm khốc,"Các nguồn thạo tin đã đề cập đến hai nguyên nhân mới, có thể dẫn tới việc máy bay Boeing 737 MAX 8 của Ethiopian Airlines bị rơi khiến 157 người thiệt mạng hồi tháng 3.",04-04-2019,"['tai nạn hàng không', 'Ethiopia', 'rơi máy bay', 'Boeing 737 Max 8']"
622594,Giáo dục,Nghệ An cho học sinh THCS tiếp tục nghỉ học trong tuần này,"Tối muộn ngày 8/3, tỉnh Nghệ An đã quyết định cho học sinh THCS tiếp tục nghỉ học để phòng tránh dịch Covid-19.",09-03-2020,"['COVID-19', 'virus corona']"
614013,Thế giới,Ông Trump khoe chiến lược đối phó TQ phát huy hiệu quả,"Trong Thông điệp liên bang năm 2020, Tổng thống Mỹ Donald Trump tuyên bố chiến lược đối phó với Trung Quốc của ông đã phát huy hiệu quả.",06-02-2020,"['Donald Trump', 'Mỹ', 'thông điệp liên bang', 'Trung Quốc']"
555660,Thế giới,Bức ảnh đoàn tụ lay động hàng triệu trái tim,"Ai nấy đều rưng rưng xúc động khi chứng kiến cảnh một đôi vợ chồng cao niên ốm rất nặng, đang nằm trên hai giường bệnh riêng rẽ được tạo điều kiện nắm tay nhau, có thể là lần cuối.",03-08-2019,"['ảnh xúc động', 'Trung Quốc', 'đoàn tụ']"
613946,Thế giới,Ông Trump biến thông điệp liên bang thành diễn văn tái tranh cử,"Tổng thống Mỹ Donald Trump sáng nay, 5/2 (theo giờ Việt Nam) đã đọc Thông điệp liên bang 2020 trong bối cảnh Thượng viện sắp ra phán quyết cuối cùng trong phiên tòa luận tội ông lạm quyền và cản trở Quốc hội.",05-02-2020,"['Donald Trump', 'thông điệp liên bang', 'Mỹ']"
626051,Thế giới,"Hà Lan giam kẻ cố tình ho vào cảnh sát, Thái Lan bắt phụ nữ TQ nhổ bậy trên xe buýt",Một nam giới được cho là lái xe trong lúc say rượu đã bị nhà chức trách Hà Lan tống giam 10 tuần sau khi cố tình ho vào người những cảnh sát chặn xe anh ta.,21-03-2020,"['virus corona', 'COVID-19', 'Thái Lan', 'Hà Lan']"
626045,Thế giới,"Hơn 11.000 người chết trên toàn cầu vì Covid-19, phong toả ở khắp nơi","Tính đến giờ, trên toàn thế giới có ít nhất 11.310 người thiệt mạng, hơn 272.000 người nhiễm virus corona trên toàn cầu, CNN dẫn thống kê của đại học Johns Hopkins.",21-03-2020,"['COVID-19', 'cách ly', 'phong toả', 'virus corona']"
626003,Thế giới,"Singapore có 2 ca tử vong vì Covid-19, ca nhiễm ở Thái tăng mạnh",Hai bệnh nhân ở Singapore vừa qua đời vì những biến chứng do Covid-19 gây ra. Đây là những ca tử vong đầu tiên liên quan tới virus corona tại quốc đảo này.,21-03-2020,"['Thái Lan', 'Singapore', 'virus corona', 'COVID-19']"
626327,Thế giới,Cụ bà 93 tuổi bình phục hoàn toàn sau khi nhiễm Covid-19,"Một phụ nữ 93 tuổi người Hàn Quốc bị nhiễm virus corona đã khoẻ lại hoàn toàn và được rời khu cách ly, các quan chức thành phố Seoul hôm nay (23/3) cho biết.",23-03-2020,"['virus corona', 'COVID-19', 'Hàn Quốc']"
624850,Thế giới,Những người tình nguyện thử vắc-xin đầu tiên phòng Covid-19,"Cuộc thử nghiệm vắc-xin đầu tiên trên người nhằm phòng ngừa virus corona chủng mới, thủ phạm gây đại dịch Covid-19 khắp toàn cầu, vừa bắt đầu ở Mỹ.",17-03-2020,"['virus corona', 'Mỹ', 'vắc-xin', 'COVID-19']"
624962,Thế giới,"Cha tự chế ""buồng cách ly"" trên xe đón con về từ vùng dịch Covid-19","Một người đàn ông Thái Lan bất ngờ nổi tiếng như cồn sau khi truyền thông nước này cho đăng tải chuyện ông đã tự chế ""buồng cách ly"" phòng chống Covid-19 trên xe hơi dùng để đến sân bay đón con trai trở về từ vùng dịch.",17-03-2020,"['virus corona', 'Thái Lan', 'COVID-19']"
625006,Thế giới,"Số ca nhiễm ngoài TQ tăng vọt, nhiều nước áp lệnh phong tỏa chống Covid-19","Tính đến chiều ngày 17/3, virus corona chủng mới đã tấn công 162 quốc gia và vùng lãnh thổ trên thế giới, lây nhiễm cho hơn 183.000 người và cướp đi sinh mạng của ít nhất 7.177 trường hợp.",17-03-2020,"['COVID-19', 'virus corona']"
623547,Thế giới,Cuộc sống ở Italia đảo lộn trong 'thời chiến' chống Covid-19,"Khi lệnh phong tỏa được đưa ra, các sự kiện công cộng, các trường học, viện bảo tàng, rạp chiếu phim ở Italia đều phải hủy bỏ và đóng cửa do dịch bệnh.",13-03-2020,"['Italia', 'virus corona', 'Trung Quốc', 'COVID-19']"
516393,Thế giới,Boeing 737 Max 8 hạ cánh khẩn ở Mỹ vì lỗi động cơ,"Cục hàng không liên bang Mỹ (FAA) thông báo, một chiếc Boeing 737 Max 8 của hãng hàng không Southwest Airlines vừa phải hạ cánh khẩn ở Florida vì lỗi động cơ.",27-03-2019,"['rơi máy bay', 'tai nạn hàng không', 'Mỹ']"
642731,Giáo dục,TP.HCM chỉ đạo giải quyết kiến nghị của phụ huynh trường quốc tế về học phí,"- Chủ tịch UBND TP.HCM giao giám đốc Sở GD-ĐT làm việc với Trường dân lập quốc tế Việt Úc (VAS) và các trường dân lập quốc tế  có biện pháp giải quyết, trả lời phụ huynh theo thẩm quyền.",20-05-2020,"['trường quốc tế', 'học phí']"
609690,Thế giới,Trung Quốc 'chịu nhịn' gì trong thỏa thuận vừa ký với Mỹ?,Tổng thống Mỹ Donald Trump và Phó Thủ tướng Trung Quốc Lưu Hạc hôm 15/1 (giờ Mỹ) đã đặt bút ký bản thỏa thuận thương mại ‘bước một’ giữa hai nước.,17-01-2020,"['Trung Quốc', 'Mỹ', 'thương mại', 'thương chiến', 'Thỏa thuạn thương mại']"
555196,Thế giới,"Mải chụp ảnh, bác sĩ bỏ mặc bệnh nhân nguy kịch",Một bác sĩ Trung Quốc vừa bị đình chỉ công tác vì cáo buộc bỏ mặc một bệnh nhân 84 tuổi đang nguy kịch để đi chụp ảnh quảng cáo cho bệnh viện.,01-08-2019,"['Trung Quốc', 'bác sĩ', 'y đức']"
555427,Thế giới,Video máy bay hạ cánh khẩn giữa đường tấp nập xe cộ,"Một máy bay cỡ nhỏ đã phải hạ cánh khẩn cấp xuống xa lộ đông phương tiện qua lại ở bang Washington, Mỹ sau khi gặp trục trặc với hệ thống nhiên liệu.",02-08-2019,"['sự cố hàng không', 'Mỹ', 'hạ cánh khẩn']"
625967,Thế giới,Ông Trump “khẩu chiến” với chuyên gia y tế về thuốc chữa Covid-19,Tổng thống Mỹ Donald Trump và chuyên gia về bệnh lây hàng đầu của chính phủ - bác sỹ Anthony Dauci đã khẩu chiến công khai về việc liệu thuốc chống sốt rét có tác dụng để điều trị người nhiễm virus corona hay không.,21-03-2020,"['COVID-19', 'virus corona', 'Mỹ']"
555130,Thế giới,Nơi ẩn nấp hoàn hảo nhất cho ngày tận thế,"Tọa lạc trên đỉnh một khối đá dựng đứng ở ngoài khơi Iceland, hải đăng Þrídrangaviti được coi là căn nhà trong mơ đối với người thích ẩn cư và là nơi hoàn hảo để trú ngụ nếu xảy ra tận thế trên Trái đất.",02-08-2019,"['hải đăng', 'Ngày tận thế', 'Iceland']"
623123,Thế giới,"Hơn 1/3 nhân viên có triệu chứng mắc Covid-19, viện dưỡng lão Mỹ bất lực chờ ứng cứu","Một viện dưỡng lão ở thành phố Seattle, Mỹ tuyên bố hiện không có khả năng xét nghiệm cho hơn 1/3 số nhân viên đang có triệu chứng nhiễm Covid-19 sau khi cơ sở này ghi nhận 13 ca tử vong vì dịch.",10-03-2020,"['COVID-19', 'Mỹ', 'virus corona']"
626017,Thế giới,Lính Mỹ từ vùng chiến sự trở về kêu than về khu cách ly,Binh sĩ Mỹ từ các vùng chiến sự ở Trung Đông về nước trong tuần qua phải chịu cảnh không được cung cấp nước uống cũng như sử dụng nhà vệ sinh.,21-03-2020,"['virus corona', 'COVID-19', 'lính Mỹ', 'Mỹ', 'cách ly']"
625897,Thế giới,Thủ đô Indonesia ban bố tình trạng khẩn cấp vì Covid-19,"Chính quyền thành phố Jakarta, Indonesia hôm 20/3 đã tuyên bố tình trạng khẩn cấp trong vòng hai tuần tới, do dịch viêm phổi Covid-19 hoành hành tại nơi đây.",20-03-2020,"['COVID-19', 'Trung Quốc', 'virus corona', 'Indonesia', 'dịch bệnh', 'bệnh truyền nhiễm', 'Virus viêm phổi Vũ Hán', 'Virus viêm phổi']"
625727,Thế giới,"Bất chấp đại dịch Covid-19, công tử Trung Quốc kẹp 5 thiếu nữ trên xe","Trong khi hàng chục triệu người đang hạn chế giao tiếp xã hội để ngăn virus corona lây lan thì tại Quảng Đông, Trung Quốc, có 6 người đã bị bắt vì làm hành động trái ngược so với cộng đồng.",21-03-2020,"['Trung Quốc', 'virus corona', 'COVID-19']"
623671,Thế giới,Mỹ báo động nguy cơ thiếu vật tư y tế để xét nghiệm Covid-19,"Các quan chức Mỹ cảnh báo, tình trạng thiếu vật tư y tế đang đe dọa làm chậm trễ công tác xét nghiệm Covid-19 cũng như cản trở việc thống kê số người nhiễm virus corona chủng mới ở nước này.",12-03-2020,"['COVID-19', 'Mỹ', 'virus corona']"
624916,Thế giới,"Số ca nhiễm từ nước ngoài về tăng cao, TQ đưa ra biện pháp mới","Cách đây 1 tuần, Bắc Kinh yêu cầu các du khách nước ngoài và người Trung Quốc nhập cảnh về nước tự cách ly tại nhà. Vài ngày qua, tại nước này, các ca nhiễm Covid-19 từ nước ngoài nhiều hơn so với ca nhiễm trong nước.",17-03-2020,"['Trung Quốc', 'Virus viêm phổi', 'virus corona', 'COVID-19']"
623511,Thế giới,Mỹ tạm cấm mọi di chuyển từ châu Âu để chống Covid-19,Tổng thống Mỹ Donald Trump vừa công bố các biện pháp giới hạn di chuyển mạnh tay với châu Âu nhằm ngăn chặn sự lây lan của đại dịch Covid-19.,12-03-2020,"['virus corona', 'Donald Trump', 'Mỹ', 'COVID-19']"
623527,Kinh Doanh,"Vé máy bay giảm giá vì Covid-19, người trẻ tranh thủ đi du lịch","Nhiều người trẻ tận dụng các chuyến bay giá rẻ để đi du lịch, đi thăm người thân ngay cả khi dịch Covid-19 đang lan rộng toàn cầu.",12-03-2020,"['vé máy bay', 'hàng không', 'du lịch']"
516358,Thế giới,"Triều Tiên tố ""thủ phạm"" ngăn thượng đỉnh Trump-Kim đạt thỏa thuận ở Hà Nội","Thứ trưởng Ngoại giao Triều Tiên đã nêu đích danh các ""thủ phạm"" ngăn Tổng thống Mỹ Donald Trump ký thỏa thuận với nhà lãnh đạo Kim Jong Un tại hội nghị thượng đỉnh ở Hà Nội.",26-03-2019,"['Triều Tiên', 'thượng đỉnh mỹ triều', 'thượng đỉnh Trump Kim', 'Mỹ', 'Donald Trump', 'Kim Jong Un']"
516354,Thế giới,"Mỹ, Triều cùng cử quan chức tới Trung Quốc","Một quan chức hàng đầu của Triều Tiên đã tới Bắc Kinh, Trung Quốc hôm nay, 26/3 đúng vào lúc Đặc phái viên Mỹ về vấn đề Triều Tiên cũng đang có mặt ở đây.",26-03-2019,"['Trung Quốc', 'giải trừ hạt nhân', 'thượng đỉnh mỹ triều', 'Triều Tiên', 'Mỹ']"
609467,Thời sự,Thường trực Ban Bí thư tiếp đoàn đại biểu đảng Cộng sản Trung Quốc,"Thường trực Ban Bí thư Trần Quốc Vượng chiều qua tiếp Trưởng ban liên lạc đối ngoại TƯ Đảng Cộng sản Trung Quốc, Trưởng đoàn đại biểu Đảng Cộng sản TQ thăm và làm việc tại Việt Nam.",15-01-2020,"['Thường trực Ban Bí thư', 'Trần Quốc Vượng']"
516313,Thế giới,Kinh hoàng khoảnh khắc cây cầu bị mưa bão cuốn phăng,"Một chiếc cầu lớn bắc qua sông New Zealand đã bị cuốn trôi trong cơn mưa bão dữ dội ngày 26/3, buộc nhà chức trách phải ban bố tình trạng khẩn cấp.",26-03-2019,"['mưa bão', 'sự cố sập cầu', 'Thiên tai', 'New Zealand']"
